"id","created_at","name","has_test","alternate_url"
"113702872","2024-12-16T09:49:14+0300",-,false,"https://hh.ru/vacancy/113702872"
"110875042","2024-12-16T12:53:03+0300",-,false,"https://hh.ru/vacancy/110875042"
"113740413","2024-12-16T16:03:19+0300",-,false,"https://hh.ru/vacancy/113740413"
