"id","created_at","name","has_test","alternate_url"
"112681400","2024-12-15T10:17:31+0300",-,false,"https://hh.ru/vacancy/112681400"
"113155326","2024-12-15T16:31:54+0300",Junior,false,"https://hh.ru/vacancy/113155326"
